student_id ,age ,GENDER,STUDY_HOURS_PER_DAY,SOCIAL_MEDIA_HOURS,netflix_hours ,PART_TIME_JOB,attendance_percentage ,SLEEP_HOURS,diet_quality ,EXERCISE_FREQUENCY,PARENTAL_EDUCATION_LEVEL,INTERNET_QUALITY,mental_health_rating ,EXTRACURRICULAR_PARTICIPATION,EXAM_SCORE,RANDOM_ID
,22.846646779013774, F ,4.3,6.43831271966992,0.1441881552737483,No,77.35467654534963,8.96894513226017,Good,-4.171757663,,Average,3.733492198553895,No,81.20547757136947,1206
S1154,21.199393273545144,MALE,ten,2.175998301289359,3.285426155654082, No ,64.23328108054152,8.27935080948695,,-1.328886715, Bachelor ,Good,-2.012055002,No,,2716
 S1155 ,15.70535989052535, M ,1.5,6.906490314328384,,No,73.37776681416213,7.668100789819965, Fair ,3.6280807220104796,High School, Good ,11.427391752003116,No,56.919707676547105,2467
,25.18799459428142,  M  ,1.9,5.011639298773132,-1.606810937, Yes ,75.8966023592814,1.1882282757554892,Fair,, High School , Good ,8.54900288842829,No,55.56835411260255,4785
S1157,22.71500550537482, M ,3.239983350116062,-1.181303692,-3.473830844,No,100.36238620161895,3,unknown,3.3992879687818176,Bachelor,Poor,4.605999812415927, No ,57.91038858853295,8042
S1158,20.62069261467518, F ,ten,4.421541040353306,9.354214104439025, No ,82.66521543235778,7.30372991783618,Fair,7.9092028812759985,Bachelor,,0.5419353290331594, Yes ,59.86146009059762,6433
,,female,,3.432929076231848,2.7575347118815117,No,82.69527493720898,9.947886454922843,Good,2.5471633683894916,Bachelor,Average,7.8795953652331505,No,77.46987587210816,3548
,21.540029457542, mle ,ten,4.0827079434756826,,No,93.05600073114495,3.1924188079170674,unknown,1.0700761551789792,Master,Average,7.368471672052916,No,,2682
,19.766986740392017,Other,4.3,2.1393188898042634,-1.615828648,,76.58676952739326,6.604555499648967,Good,2.482676461808475, High School ,Average,8.535021387127745, No ,380.0863419245742,5538
 S1162 ,29.822391123803687,female,ten,1.052095851589283,4.279753269265352,No,81.64108850351633,7.921537331458451,Fair,,Master,Average,10.687752136955211,No,84.85867154969539,5617
S1163,, M ,,-3.921087975,4.177221924760504, No ,80.29282284625822,7.0723542556204775,Poor,3.3035927211585348, Master ,Good,2.472521288788243, No ,67.44550296818689,7538
 S1164 ,14.619842962469898,male,3.6,0.5528713501410092,9.156603202510338,No,95.55810366306987,6.85752919258262,unknown,3.5351299274261563,High School, Average ,,Yes,62.461111397402675,9362
S1165,17.602961471109023,,0.5,6.029608649259696,-0.314707477,,89.78225543989453,2.91154022682667, Fair ,3.1183376119401958,High School,Good,9.598741936101264, No ,38.0591648616002,2052
S1166,25.747057524335535,mle,2.1,-0.41071922,1.1441877269153449,No,82.70346471933377,3.132686645071606,Fair,0.33231038349884845,High School,Average,9.1207860066562,No,66.05950860316494,8043
S1167,25.59694555700419, MALE ,ten,-0.032123918,1.5545609591275091,Yes,89.07138353914398,11.339584416738628,Poor,-0.126611604,, Good ,2.2239816361204605,No,74.57834993350357,7118
S1168,17.789060142309005,MALE,1.7,1.4153975053753123,, No ,86.65572277719768,8.96269826055433,Fair,4.985331495946787, Bachelor ,,1.5600388090519286,Yes,44.104708186031175,7453
S1169,22.681862665888964, male ,4.4,2.7119484695433855,2.301545941929071, Yes ,87.79579726063295,8.994862559406274, Fair ,,,,0.6423187471689356,No,60.729019230486294,6119
S1170,20.729114657959357, mle ,ten,5.447785292958289,4.091836193511675,,74.59241798046442,11.98604789050243, Fair ,-1.758914917,Bachelor, Good ,3.9694876179702465,No,97.00551370041012,2660
S1171,20.119480984987746,  F  ,5.3,2.888898670164869,0.5113676454160073,No,87.5469267169553,8.354679702088522,Good,0.7892101357918938,, Good ,5.857574681005127,Yes,86.15976811090327,5121
S1172,20.002851739354902,mle,3.2,3.2646542188374807,4.525523689064856,No,72.76650963950206,8.479559259087006,Good,9.10655097848761, High School , Good ,2.6437581936366077, No ,67.85952123102008,8650
 S1173 ,19.423418792074518, FEMALE ,ten,-0.421981193,-1.691955855,No,85.35311407357202,11.61265295229037,unknown,4.130369536680579,Master, Good ,1.1066663232421807,Yes,87.75344435966511,1434
S1174,26.159980371021177,male,3.7,3.3852639539474043,5.297974998461069,,71.20233678539567,9.818893935034527,unknown,12.653266433736697, High School ,Poor,2.261068001276831,No,67.69160717498146,4459
 S1175 ,20.82683998417059,Other,3,4.6322401255242145,3.935361016138539,No,94.30074103025072,,Good,2.3477794945546617,Master, Good ,2.9289559484864744,,61.01390726945786,1092
S1176,17.125819528307563,male,2.6,0.4161542368667037,-3.839331136,No,82.31568112664453,,unknown,6.891429138507907,High School,Average,11.584646566373584,Yes,73.17883792707806,8819
S1177,,MALE,3,0.7743362979168229,0.6074641435912783,No,72.19633801424233,,Fair,5.271486172326031,Master,Average,9.060684739405824, Yes ,58.79357705577486,3537
S1178,15.251943624612407, Other ,2.9,-1.040146044,-0.223055241,,81.4960908055656,,Poor,2.357963202351201,,Good,7.022653410993448,No,66.85699852076255,5047
 S1179 ,15.51775681868952, female ,,-0.376750844,,No,87.23289738876309,6.798135111459646,Good,5.8677322633396685, High School ,Average,4.062469991117961, No ,59.21835486458504,5092
S1180,20.150946109002113, F ,3.7,2.1325613408090867,5.321587735135935,Yes,100.01762316009928,11.11230111706261, Fair ,-0.167468328,,Good,7.35275165647258, No ,68.37761708352207,4836
S1181,20.255527072193885, M ,3.5,7.4686260440436465,0.4837927488976328,,82.80883679603166,7.534681069879667,Good,-4.894972881,Bachelor,Average,14.811459873220748,No,66.64390970741596,3437
S1182,,male,ten,9.262155704887643,-2.98471741, No ,72.65775890147751,,Good,6.964039567119471,Master,Poor,8.245797663393526, No ,84.33585591663162,1013
 S1183 ,16.43700927306407,  F  ,5.3,0.6625086778358307,9.580007052024762, No ,,1.9714037364404167,Fair,2.4702072958918153,High School,Average,4.770307070347613,Yes,86.37129595624141,8802
S1184,16.82816639197804, F ,5.392879518493063,2.861076062289897,-1.730759558,No,71.31167564797536,4.9,unknown,5.763882234546825, Master , Poor ,0.7425381126280346, No ,98.86327216185502,1002
S1185,17.097205422059535,  F  ,1.3,5.994604309793121,5.854477576565883,,82.60034766407826,-5.898058707,,2.164356008598606,Bachelor, Good ,,No,46.72302719338012,2276
 S1186 ,21.293937095535735,FEMALE,0,3.5127629687474617,2.1952728276604985,No,75.8534722881856,,unknown,4.6829424258928345,Bachelor, Average ,12.021110026523722,No,58.93116627363762,7211
S1187,,mle,4.9,-1.383934559,3.158080055950895,,80.1851693659408,7.982379505405799, Fair ,-3.053848742,Bachelor,,-1.594864863,,72.11509592281692,6221
 S1188 ,27.718107928367708,FEMALE,1.4,-1.115989656,,No,91.16266379455105,9.462762622723336,Fair,1.3041754706718418,High School, Poor ,-0.283457215,Yes,52.838086789843345,8626
S1189,21.34814507275689,MALE,3.2,-0.70732717,-5.088358644,No,74.52017555881855,, Fair ,2.623121837865245, High School ,Average,7.30559469290898,Yes,,2991
S1190,26.652018310679146,,1.7,6.923645418160605,5.907201227323965, No ,78.81858891642514,6.468613958827069,Poor,3.29647546004775,Master,Good,4.607081281596868,No,55.66411006057393,9693
 S1191 ,13.705642639074114,mle,ten,4.294191318428592,-2.275779991,No,87.31912798146868,9.901682309451814, Good ,-2.48147491,Master,Average,6.029988659795219,No,46.807915129962616,9323
 S1192 ,18.553444737823913, F ,4.3,-1.517872285,5.663827621938612, No ,89.01673050337777,8.89972046902977,Poor,2.988820424661587,Master, Good ,7.129946266693685,No,66.87435011507799,3152
S1193,24.11498191191344,,4.6,1.6551455866097267,-2.58267193, No ,85.04974283485473,5.869167535773479,Good,11.394856342755162, Master , Good ,5.521034463855977,No,79.75355067012524,4350
,21.177498958877955, M ,9.147253007910873,2.220586205140873,1.1772919661670673,No,88.60109460532179,2.6,Good,1.0831470380074217,High School,Good,14.410468596272654,No,71.39911625358455,5422
S1195,22.505449053962344, femle ,ten,,0.2421816756422439,No,85.20177820816639,0.5419038026380356, Fair ,0.5392766873577511,Bachelor, Good ,-1.541551846,No,24.092981718494972,5435
S1196,14.721813265612685,,2.7,9.465735404908987,3.160029167205233, No ,96.30969589944092,9.514020398563453,Good,1.8603664209913067,High School,,, No ,67.93610319223957,6738
S1197,20.131052511067136, FEMALE ,4.1,2.681317286795066,2.053186286386573,No,84.55783208002865,2.0285441299721967,Fair,-6.427368216,Master,,10.939087059538075,Yes,,7158
 S1198 ,22.360294051730236, MALE ,ten,0.19157003348525675,0.29794680144182006, Yes ,73.153373590657,4.922452377962156,Good,3.9574591562436545,, Good ,10.203322093828357, Yes ,36.4825076446663,3285
S1199,15.919228995255095,femle,3.8,3.1455888090205835,-3.61259086,,82.92038310807357,-6.353506055,Fair,2.998943078380006,Bachelor,Good,-0.020027807,No,60.9574870283306,1304
S1200,22.75450584845704,femle,3.5,1.4020504670752048,-0.018565284,,85.31814286941774,9.920459481823912, Fair ,-1.340209972,Bachelor,Good,9.1579992328759,No,,5000
S1201,28.7197042100354, mle ,ten,,-2.558576816,No,93.76272832845758,7.076653430035012,Fair,2.2994370398643804,High School,Good,, No ,94.47371717995381,9642
S1202,22.731123361684293, MALE ,3.7,1.1711641552522396,,No,81.92939209813899,10.666636550747935,Fair,,,Average,11.159979879183949,No,,6530
,21.44859840652681,,2,3.9851991450872535,4.310615376468713,No,78.87239096862992,9.012355158833827,Fair,7.76744597627191,Master,Poor,3.2731616811149005, No ,57.71602202343568,1695
S1204,23.85647763256526,,5.3,-1.699985428,9.42243364455107,No,79.72401476509835,, Fair ,-0.123989038,Bachelor, Good ,-0.382296952,Yes,80.64926265540879,3229
S1205,18.098153002141938,Other,,,7.3599511088950536, No ,88.38326293109245,3.3,Fair,1.4710717496178911, High School , Good ,1.8433839744434422,No,53.71737352177119,9563
 S1206 ,27.661208156897082,MALE,3.5,-0.75782999,-0.221917463, No ,95.66857153350183,-9.758077684, Poor ,8.706213816591067,Bachelor, Average ,6.073189248351913,,99.95575972313604,5319
S1207,, FEMALE ,2.1,-3.553525703,4.2294165520118225,No,76.97523495904252,10.248720215334055,Poor,1.2211335152987104, Bachelor ,Good,5.081018539458508,,312.7435810376382,4878
 S1208 ,20.14266353228114, male ,2.8,4.79789039374424,-3.143949119, Yes ,96.68029363594684,3.730392224877734,Fair,1.4264158306383283, High School ,,10.793709056751753,,70.07924946033013,6950
 S1209 ,20.07361494078534,female,2.2,3.3287317262136478,-1.269155259,No,85.28271764925687,13.340663669458493,,-3.167167411,High School, Average ,9.21493711294437,Yes,52.72419118454169,6412
 S1210 ,22.003326257417328, femle ,ten,,3.990714897520955,Yes,81.04654121317596,4.91535597085502,Poor,4.6876310917461375, Master ,Good,10.285502154676871,No,63.472104832972335,1746
S1211,24.399154295734082,FEMALE,ten,0.17433585664008233,-2.328177217,No,86.45246643409044,12.487085126324867, Good ,7.2328855778954555,Bachelor,Good,3.7733546025904303,Yes,103.30044395061368,1399
 S1212 ,, MALE ,1.4,5.454311236287788,2.5060625891247614,No,,10.170846845849933,,5.903068309813209,Bachelor, Average ,,Yes,31.036961142716866,6739
S1213,18.252845713486618, mle ,1.1,,, No ,86.12101798717016,,Good,2.027146062102678,Bachelor,Poor,8.372157055111872,No,,4743
S1214,18.87244082912518, M ,5.7,5.414764902,0.5322799538408317,No,100.97007589813046,7.44999689992737, Fair ,2.7020816834722474,, Average ,-2.972703904,No,101.99608496148436,6662
S1215,21.73259996087276,FEMALE,,4.388241186792199,2.3500693953304115,No,,7.2944076479810995,Good,5.788597563690849,High School,Good,9.249140795231849,,66.67124252324004,9179
S1216,17.51829879109524, F ,2.5,2.9436965681006777,-1.811531547,No,84.79250582915829,8.130250089222802,unknown,8.419891473462904,High School,Average,1.6055497450562357,Yes,59.809515228354,6398
S1217,25.964502116926468,Other,5.1,4.322331136645531,4.406233483914327,,76.40637670239347,1.4494571127060745,Fair,9.689997854512459,High School,Good,7.720054948071154,No,88.03724818557369,9441
 S1218 ,22.466228238541433, male ,,2.3018543131761127,-4.735285173,No,74.34002930396863,5.966567687753911, Fair ,7.305199709172455,, Good ,9.440329533,No,242.56248179135974,8257
 S1219 ,19.306348797601636,female,ten,0.7995215029100802,1.5572874300914141,No,86.90023235076976,4.590207332198778,Fair,6.125209636403123,, Good ,3.7544718983505256, No ,99.64063431873427,5716
 S1220 ,16.58478234727525,femle,ten,2.215020597370187,4.3218024339007375,No,87.27910817195327,7.598856884691134,,-3.895991956,High School,Average,14.19596146254438, No ,87.54716056832048,2155
S1221,18.029348859127857,MALE,ten,4.698183322779107,6.982861898762476,No,99.197870712956,4.9087449908933944,Poor,2.994619117209871, High School ,Good,0.8746325869701135,Yes,60.65737238746183,2648
S1222,22.19429055384052,MALE,6.7,1.406480355534649,-1.492819577,No,82.85823555990048,7.6335583130816245,Good,9.188992857976235,Bachelor,,4.984252446236355,No,101.36953716774265,2386
 S1223 ,20.052882606219402,female,2.6,1.6239943150031946,1.4611794272993974, No ,74.49482588810176,-2.042124441,Fair,12.205752916785292,Master,Average,5.6181488863005615,No,40.7998092004852,4821
 S1224 ,19.70101434607362,femle,4.6,-4.1627845,3.63573285837136,No,84.71449186958502,10.609618904198424,Fair,6.626735703195466, Bachelor ,Poor,, No ,72.58266211769362,7413
S1225,12.853618570557037, F ,ten,3.9834477473160868,1.4155485429522656, No ,62.092881262760145,6.433996977144515, Good ,-0.867206776,Master, Average ,8.01283745596841, Yes ,75.03078720596498,4444
,,MALE,,2.5111239023102683,4.327282050389336, Yes ,86.49971872001072,5.5,Fair,9.813172422141037,Bachelor,Good,1.3614202587872435,No,85.82273927539613,5781
S1227,23.81484731690719,,ten,3.3464821086397762,6.180380485771735,No,85.97874329060161,3.3822936719721106,Good,,Bachelor,Average,7.998667366742748,Yes,101.0048874340629,9418
,14.759303218085757,,ten,3.2066530059134615,4.378100037319274,No,90.70282317578118,10.059034030569892, Fair ,, High School ,Average,,,71.91294309578183,6399
S1229,25.54340724018653,,2.4,,-4.390690028, No ,95.04836945764164,, Good ,3.789409852678226,High School,Good,3.625019851426382,Yes,262.0065980185275,9970
 S1230 ,22.34593975545468,male,ten,1.842211349790309,0.7796638628345395,,74.33286425971343,3.992937980365323,Poor,2.8602033254963595, High School ,Poor,7.132538460132926,Yes,,8503
S1231,,female,ten,,2.435370006624082,,79.51053404679745,5.159658642734412,,6.346113103455615,Bachelor,Good,16.18568353667349,No,71.70143746254543,4178
S1232,18.784414618620616,femle,6.5,7.203870413099485,,,77.00253149816956,8.515405892575547, Good ,-0.709867083,Master,Average,6.866406991826188,No,102.96427305195787,2842
,21.500761468095327, F ,,1.8476770125771955,2.6451005336950146,No,74.76990734396415,8.470961778014207,Fair,-1.589496429,Master,,14.603721814211038, Yes ,84.23645908453095,6834
 S1234 ,18.997558231577113,mle,3,0.5949801064409503,3.5979575299749524, No ,83.96680157219791,-1.022587084,Poor,0.07312600281399284, High School , Good ,5.87165182391853,No,64.98958741129867,4797
S1235,21.441150795345305,female,3.8,2.380608354459201,4.045021684821767,No,71.41956124561075,-7.859679967, Fair ,-1.183613382,High School,Poor,3.0550690370096327,No,69.86692497087101,8599
S1236,23.14337355932023,male,1.5,,2.322296367121583,No,80.6783607888018,5.484797133845499, Good ,-0.51908198,High School,Good,2.024062246373969,No,,7460
,20.892349906620908, female ,ten,-0.11623419,5.751698552391865,,79.14974583278212,-11.50323804,Fair,6.278567372195475,High School,Average,7.09698988579221,No,270.7286387560193,9993
S1238,22.555864454981503, M ,,3.7103829330059623,4.20971964578545,,91.08046963050248,6.484306361997697,Fair,, Bachelor , Poor ,5.1183398686935115,Yes,69.34562405260105,8907
S1239,26.999994454956376, MALE ,ten,3.134755798223388,5.988355225621611, No ,97.37234340055223,6.534584597816166,Poor,3.39097823102785,Master,Poor,6.176336874200558,,49.40614786467911,8553
S1240,18.269098914341647, mle ,ten,0.9042446823421255,,,74.48400824309002,3.601241071235519,unknown,7.210586089280059,Master, Poor ,3.74239785650971, No ,50.617585060477374,5233
S1241,19.2588755305541,male,,4.231404788514569,3.2381235617732465, Yes ,69.81313911160089,, Fair ,6.266833662769631, Bachelor ,,2.0514526266708435,No,56.55330212904464,9279
 S1242 ,19.004560311291392,femle,5.3,2.2477566561516293,-2.564021327,No,82.44770286021452,-2.770337119,,4.941434012579013,Bachelor,Good,3.1014871433541327,No,95.28784223318196,8598
 S1243 ,15.72534179292636, F ,4.6,0.465085727254539,1.3210304076247286, No ,85.08176989615568,4.930854485103895,Fair,-0.893476875,Bachelor,Average,9.87779550561331,No,90.81056849462675,4126
,, MALE ,,2.5627202435686374,-1.434658608,No,89.97572710994528,6.444110572964886,Good,1.6961611960641374,High School,Average,10.00453365644837,No,99.20343141936142,8445
S1245,21.712763775802383,female,,-1.183917985,2.6806730941711256, No ,80.01931525572915,0.6896710491748443,Fair,-9.503037543,Bachelor,Average,6.441755964094837, Yes ,48.161232419660486,1804
 S1246 ,14.15664086070109,MALE,1.4,1.504255530802327,-1.034864608,Yes,80.50760979070473,3.6395296864089133,,2.0187097825453293,,Good,10.386303884161643,,48.54210643443357,5435
S1247,25.6527879107269,FEMALE,5.8,3.2805418177333805,4.5654524502790155, No ,90.6651730680371,, Fair ,0.5099807296906333,Bachelor,Good,9.540614122322143, Yes ,89.54276060708725,8709
 S1248 ,22.488724557462174,,3,5.900233088161578,2.1977766026832866,No,100.05775909252631,-3.187629312, Fair ,4.5247585305277624, High School ,Good,-2.972558312,No,58.250812415010124,6044
S1249,17.58442906413664, F ,3.1,5.190028231943982,1.6015693079913866,No,64.94201655803175,1.316118073552122, Good ,3.644563192493791, High School , Good ,9.875637417941094,Yes,55.327548974356674,6614
S1250,25.069808978061953,mle,5.5,2.7285864164370883,3.060881664587037,,81.2227688142588,, Good ,3.9883107708377707,High School,Average,13.705758956511506,No,95.73138034213963,1930
S1251,16.652852510318436, F ,ten,5.7754250946749774,-2.500329044,No,83.45294547865252,9.427208611354537, Fair ,-0.215511238, Master ,Average,3.5755955265645953,No,63.41671606012237,3852
S1252,16.27069306632132, F ,4.2,-2.056663724,9.354522070499067,No,76.22643438754285,5.456574375757856, Fair ,-2.309752989,High School,Good,13.725159039154867,,,8280
